27.47755814,28.35434914,29.24432755,29.26236916,24.34915352,34.00336075
28.89650345,26.69813347,28.00343323,20.67309189,26.80846024,29.86347008
33.31843948,25.74724579,26.39938354,21.68505096,23.35252953,28.08089638
26.46435547,29.39105225,29.75415039,17.94776535,30.61988258,28.63180351
29.55771446,25.78630829,27.16788673,34.81604004,32.61590576,24.40778923
25.06282234,27.19464493,29.44797325,24.21431351,27.61714745,26.06579208
24.85611343,25.47626495,25.33795166,22.52223778,24.35085297,26.57423019
