x,y
12.483505249023438,160657.6563
8.258006096,125724.8984
10.134319305419922,131549.375
13.88783836364746,118442.0234
9.365097045898438,129498.7188
7.524233341217041,110176.3516
3.3001084327697754,15100.62695
0.2442991435527801,1183.9088134765625
4.045632839202881,4368.368652
19.461196899414062,88260.78906
11.339157104492188,121189.2578
10.57544231414795,123133.1016
13.458730697631836,147924.7188
16.275205612182617,128488.5156
11.721627235412598,119950.4063
18.50335502624512,131146.2031
15.100028038024902,134560.1875
14.718010902404783,147453.0156
12.197422981262209,134310.5313
7.410514355,112061.3594
24.001117706298828,126079.4141
13.781292915344238,129182.5
16.67319107055664,139892.6406
7.887039184570312,114699.0234
9.033525466918944,113337.1719
31.658754348754883,117382.7344
31.76053810119629,124288.9531
181.35550936073815,117639.1563
11.888642311096191,129094.5234
17.365795135498047,132934.0
19.99388313293457,131465.8906
7.578318119049072,137701.875
11.350110054016112,136489.3281
7.996323585510254,135468.8906
20.539756774902344,126509.9063
13.98460865020752,119207.1484
11.967358589172363,120232.2344
11.93431282043457,125433.6641
27.33252525,118572.2969
42.62475586,133586.8281
9.245615959,132470.2188
13.30526065826416,139997.4375
34.325477600097656,117559.8047
0.4797723293304443,392.7797546386719
0.062210716,255.65057373046875
2.677911281585694,158.0972137451172
0.3295901715755462,36.69067383
32.391395568847656,66.96191406
2.541327953338623,76.62252044677734
0.053961981,207.28903198242188
17.21624755859375,49700.10156
117.2648926,176167.2813
96.05289459228516,221052.6875
150.34027099609375,227885.25391993925
138.47227478027344,195943.875
130.0194549560547,179817.0938
123.68146514892578,188682.3125
181.35550936073815,148646.9375
52.30433273,76422.25781
26.504383087158203,64321.09375
0.410901815,2202.326416015625
22.78948783874512,41684.73438
26.554399490356445,113162.0469
11.255611419677734,138538.2969
6.218639373779297,120116.3906
14.99624252319336,135547.9844
13.604747772216797,126755.6641
18.362903594970703,120846.2031
12.128727912902832,106726.0703
18.727827072143555,105873.0625
14.573275566101074,121377.0234
11.29450798034668,131763.7969
15.556389808654783,117448.2734
15.88089370727539,123987.8359
20.026657104492188,148235.1406
13.52736473083496,125504.7344
13.790823936462402,127272.4766
18.30487823486328,125024.9453
9.899269104003906,116327.5234
14.144038200378418,126174.25
9.870537757873535,125598.875
16.33908462524414,126893.4922
15.013941764831545,135263.7344
11.778697967529297,142729.7813
17.899246215820312,114847.6406
24.856016159057617,116802.5391
20.210960388183597,122172.9766
37.181739807128906,144970.0938
18.66378402709961,121326.5234
24.656391143798828,133423.7969
28.514802932739254,139833.2813
27.967792510986328,158536.875
13.73193073272705,147560.1719
9.028561592,135704.8594
11.648959159851074,122135.8672
19.032493591308597,139636.2969
19.416547775268555,147513.5625
14.879419326782228,130012.1875
13.806342124938965,142446.4375
19.099910736083984,124899.2266
15.960535049438477,115198.9453
10.940282821655272,153528.3438
28.951396942138672,131689.4844
12.312904357910156,127064.8438
15.994671821594238,121072.3281
12.252341270446776,125616.1094
7.239563941955566,119827.8438
19.86222267150879,136452.5781
14.697649955749512,123490.4375
17.352474212646484,125019.7109
10.363207817077637,134252.8281
14.087697982788086,124315.8125
6.470270156860352,48623.87109
3.565242052078247,1019.2069702148438
1.2988961935043335,10618.10938
12.510886192321776,92435.85156
9.495880126953123,127355.7266
12.423852920532228,142542.0469
8.574039459228516,132504.8906
12.41195583343506,117819.8438
11.368176460266112,134141.1875
13.164525985717772,130111.8047
9.990450859069824,126908.7266
12.479762077331545,122447.0313
11.504125595092772,137115.75
8.758060455322266,125732.4688
17.59765625,147433.6719
7.563882350921631,80037.82813
13.623619079589844,118247.8906
13.170247077941896,147486.6406
9.889393806,133535.6875
23.59912872314453,116884.4453
20.196626663208008,123068.2891
181.35550936073815,103882.9375
15.039463996887209,115184.7969
22.62482261657715,127955.2891
19.09027862548828,136703.4219
14.070317268371582,111660.3203
8.89771843,116714.5469
13.789019584655762,129166.2422
34.99474334716797,128418.1484
18.101015090942383,132914.2813
14.176690101623535,117448.0313
12.695606231689451,129178.4297
31.942026138305664,143435.9531
22.50215148925781,128991.7734
16.708209991455078,127002.1563
17.71131134033203,124110.6953
32.913780212402344,99375.95313
0.070360787,149.28878784179688
0.7117030620574951,268.91912841796875
0.058306336,170.3046417236328
1.0807324647903442,108.26717376708984
0.4274145066738128,84.39160156
-0.292302668,79.35581970214844
0.7191678881645203,1903.487548828125
6.687437534332275,30752.45313
155.88792419433594,182508.2188
111.51604461669922,204055.375
163.91937255859375,212157.4219
137.8259735107422,192940.4063
105.75933837890624,201075.8281
137.89385986328125,214888.0
181.35550936073815,167414.7813
100.07325744628906,160195.0469
29.28194999694824,77723.29688
6.534553527832031,19194.26367
10.552289962768556,53728.67578
28.60243225097656,85113.97656
15.197306632995604,129232.1406
10.60881805419922,135948.4531
9.271647453308104,141837.6563
17.283246994018555,122027.6875
16.503177642822266,130755.4375
13.17002010345459,126947.3281
14.958229064941406,142911.2969
14.792322158813477,133119.9219
19.35309600830078,134311.5938
14.766449928283691,125011.4375
15.645812034606934,124507.7109
11.919961929321287,123417.1094
15.25406265258789,143774.6719
19.031465530395508,128146.7109
10.709257125854492,131315.6563
19.38123321533203,126568.3828
14.279204368591309,125792.1484
15.571943283081056,130588.5078
12.017766952514648,121239.0547
16.627544403076172,98440.55469
15.925875663757324,125978.2734
15.635143280029297,143747.6094
43.842533111572266,136761.6719
28.01683807373047,136416.1875
95.21340179,129109.5781
23.83016586303711,131495.8281
17.473031997680664,121864.7734
27.94171524047852,136478.0781
25.40894317626953,149487.5938
12.844856262207031,137397.5938
17.78618812561035,129563.7188
8.882109642028809,132029.0625
17.737180709838867,138101.5625
30.90215492248535,140357.2188
24.476390838623047,129902.6016
16.034950256347656,137578.5781
12.118807792663574,121958.6719
17.553606033325195,133611.7969
14.711392402648926,125374.6406
62.14844512939453,131794.6563
20.92947196960449,120147.375
8.210084915161133,113838.8281
12.389970779418944,121503.2578
6.145228862762451,114899.3906
12.751949310302734,119744.2813
13.253485679626465,111030.0781
13.329148292541504,132912.7813
9.998059272766112,130150.875
13.015402793884276,126623.5625
16.977981567382812,103385.1328
0.927893043,23597.60352
3.1746857166290283,8145.09668
10.182855606079102,105134.0469
10.924722671508787,133780.4375
8.601283073425293,107182.5547
11.543821334838867,121289.2344
11.416675567626951,131315.5625
6.491926193237305,117461.3672
13.231335639953612,130090.8359
8.355985641479492,124120.2656
14.375988960266112,131357.0156
12.714445114135742,141113.6094
7.6767802238464355,109057.5391
7.971742630004883,125373.9219
22.25822257995605,132899.4844
11.568117141723633,142605.8594
9.795423508,131316.625
14.019648551940918,133060.0938
18.900850296020508,109799.6875
20.812469482421875,121169.8828
154.6415252685547,98904.48438
18.206899642944336,135732.0313
20.72507667541504,132760.0
16.974864959716797,115050.2188
20.31017494,136529.8438
14.70278263092041,127083.9844
14.531529426574709,128621.7422
33.338077545166016,86709.30469
6.397031307220459,126801.5469
11.859381675720217,71206.90625
14.525124549865724,117411.0156
18.62948036193848,142042.2344
12.444817543029783,116697.4297
23.211191177368164,102814.6953
28.88096046447754,134094.6563
25.095474243164062,48927.35938
-0.367568582,584.8768920898438
0.5159813165664673,298.9598999023437
-0.245654941,195.39138793945312
1.0733314752578735,217.0247802734375
2.3039751052856445,652.4554443359375
0.1081654876470565,21.094388961791992
1.2942461967468262,212.33859252929688
3.615708589553833,10334.2998
181.35550936073815,200065.0781
130.70492553710938,204537.9688
130.42446899414062,214080.1719
159.42120361328125,199653.5156
102.3775405883789,215478.1875
163.60333251953125,208005.2969
172.08822631835938,202854.0781
137.5363006591797,200605.0313
34.198726654052734,80496.82813
19.400470733642575,50046.54688
2.981022357940674,48547.02344
17.894882202148438,34382.93359
37.53342819213867,136735.125
15.35348129272461,126075.6641
10.765447616577148,124783.1016
12.713669776916504,140185.2344
9.071420669555664,131038.0625
18.79916000366211,144642.375
16.855369567871094,126925.2266
11.03806972503662,125821.6406
13.065860748291016,118250.5781
15.110554695129396,124786.4844
15.331669807434082,142610.6719
9.799050331115724,133609.4688
23.853504180908203,143143.7969
26.773393630981445,133815.1406
12.951006889343262,74236.375
15.284010887145996,124398.5234
14.173725128173828,123969.1563
12.862366676330566,132112.625
14.290634155273438,121937.125
14.657896995544434,141560.3125
13.056687355041504,136817.6719
15.73919677734375,120832.1094
36.41128540039063,137983.2813
37.06116485595703,141309.4844
50.43395996,184577.7188
28.27712631225586,134736.25
13.74989128112793,116539.0078
26.937911987304688,136159.3438
17.66636848449707,134788.7031
13.016192436218262,130367.4531
14.997191429138184,121077.3281
14.76406955718994,135579.2656
21.435596466064453,157712.625
55.0717659,153434.8438
46.036468505859375,146059.0
12.739710807800291,128220.6016
24.01732063293457,137157.2656
15.508231163024902,85836.48438
12.00151824951172,132869.2344
98.68579864501952,145107.3906
39.39682388305664,134406.9063
19.007423400878903,134282.0
12.854909896850586,142616.7813
10.404288291931152,112411.1328
13.622567176818848,133870.0938
8.432315826416016,129108.7031
14.18777084350586,124741.2734
10.060050964355469,127643.9688
14.854873657226562,114250.8438
11.792835235595703,117719.3047
16.29039955,83017.22656
3.732744216918945,72032.32813
9.665319442749023,105817.5469
10.97583293914795,131403.3125
10.247475624084473,126321.5313
14.158434867858888,137260.375
10.748698234558104,130186.7578
10.73306369781494,130732.1016
10.817758560180664,120509.4609
12.912129402160645,119233.5469
9.197612762451172,130030.8125
17.12409019470215,122405.6016
12.756775856018066,133692.7344
12.92015552520752,113273.4219
16.04203987121582,134861.0625
13.47935676574707,119399.7188
11.23533821105957,133394.75
9.177889823913574,124958.4219
16.135828018188477,116683.5938
14.783233642578123,120480.4844
62.258277893066406,96126.53125
19.204395294189453,121340.2266
20.664724349975582,118545.2813
6.533637523651123,117524.4922
28.82073402404785,143762.0625
16.46563148498535,115599.6953
21.064706802368164,128110.5625
13.538804054260254,25386.47852
20.583192825317383,121338.0859
14.861574172973633,40148.81641
18.467552185058597,84563.67188
20.785306930541992,129275.6172
19.04078293,72000.14844
35.446861267089844,77223.02344
43.76276779174805,108782.7969
11.665745735168455,37253.0
2.2342917919158936,1256.21582
0.5935391187667847,677.6483764648438
-0.247877121,249.72964477539065
0.082083605,311.4380798339844
1.0258036851882937,3031.493652
0.070160508,119.27596282958984
-0.155220613,1189.6820068359375
15.387216567993164,10365.83496
181.35550936073815,174449.5781
134.8156280517578,191977.9688
157.54640197753906,227885.25391993925
101.50555419921876,118799.4453
148.17477416992188,183441.5
181.35550936073815,227885.25391993925
152.33551025390625,208347.4219
149.92295837402344,209537.5156
29.51236724853516,74970.48438
13.330029487609863,47722.01953
4.220945835113525,45494.16797
13.494183540344238,33638.73438
79.89397430419922,127267.7422
16.657197952270508,85155.54688
15.041003227233888,119266.3281
15.046829223632812,123106.4609
14.764688491821287,131720.5781
14.699854850769045,123893.9375
15.148680686950684,129949.9531
16.748655319213867,138798.6094
19.73077774047852,143835.0781
11.450267791748049,127336.7813
13.396273612976074,124165.7422
16.01228141784668,131624.2656
18.382305145263672,114719.0625
24.202157974243164,134743.7969
12.383609771728516,128522.9375
11.418248176574709,121349.875
11.018306732177734,127463.7734
13.51906681060791,127989.6797
16.421466827392578,129660.4219
9.632797241210938,125563.2188
5.446225166320801,96237.71094
11.915681838989258,119020.3594
23.072322845458984,142464.9531
14.201292991638184,123599.2422
43.99129104614258,138112.7031
11.727778434753418,118635.9063
11.34620189666748,123850.0391
13.895171165466309,142101.3906
30.754314422607425,135931.0469
14.73568058013916,130833.6094
15.215080261230469,145006.2969
13.382475852966309,139545.0156
28.673486709594727,149008.0781
46.28794479370117,143348.2344
30.926740646362305,145479.8125
18.37691116333008,116304.2031
12.062820434570312,133251.9375
10.185446739196776,128629.125
10.768217086791992,123584.1172
66.73110961914062,135888.1094
53.62684631347656,126220.7344
15.614656448364258,134580.1563
9.798195838928224,116895.7813
13.008081436157228,125967.7734
15.011795043945312,114719.6563
12.776636123657228,117867.1406
13.060999870300291,113576.6563
10.230817794799805,158281.75
12.213342666625977,120218.4063
9.996937752,124368.3203
30.843292236328125,227885.25391993925
8.091066360473633,227885.25391993925
16.908470153808594,127348.0703
14.31872844696045,120662.75
13.070025444030762,137749.8594
15.103185653686523,133653.6406
8.529411315917969,118019.5156
10.328295707702637,124951.5391
16.73217773,125039.0156
9.717790603637695,120407.9063
12.517621040344238,131902.5781
9.910208702087402,138787.125
17.985919952392578,137921.8594
14.818713188171388,150224.2656
22.85501480102539,133490.6719
5.476961612701416,132834.1875
12.264974594116213,162277.5625
11.833518028259276,123140.1641
17.30616569519043,169245.2188
13.674715042114258,116887.9219
26.319822311401367,104185.8281
20.12832260131836,110866.1094
12.02325726,113715.3438
13.517338752746582,130393.2188
21.91365623474121,132156.8438
13.188701629638672,60309.51953
48.71298599243164,138977.6094
5.205024719238281,5839.259766
42.13090515136719,104564.1719
5.108148574829102,9672.037109
8.902122497558594,30812.92188
9.722576141357422,97765.125
23.530460357666016,65939.07031
27.62607955932617,39319.48828
24.376121520996097,50400.80469
2.757343053817749,30298.17383
0.6363909840583801,399.5501708984375
1.1128716468811035,1502.1361083984375
0.2754563391208648,286.04852294921875
1.380482792854309,485.3237915039063
-0.201949403,202.58050537109372
0.3107419013977051,127.55070495605467
7.125388145446777,8499.754883
63.61168289,63841.17188
92.83249664,97667.36719
93.39918518066406,128122.1719
118.38899993896484,165727.1406
181.35550936073815,215823.8594
139.37637329101562,199113.9844
109.51399993896484,183673.0469
104.2601547241211,217465.4219
181.35550936073815,212584.5469
10.722270011901855,56654.96094
10.326496124267578,31487.86523
1.7077800035476685,31536.67969
3.2761929035186768,32492.19336
80.31340026855469,129987.375
8.667618751525879,57605.14844
15.927936553955078,136419.0313
11.755356788635254,133999.6563
17.519771575927734,140007.3125
10.801673889160156,148556.875
13.456486701965332,133236.1563
34.38903809,171940.3125
21.05475616455078,142966.2031
13.437190055847168,121121.5313
13.680480003356934,124216.3516
15.385708808898926,127298.4531
27.053396224975582,126157.375
25.19027328491211,138168.75
9.386848449707031,120034.1953
13.54786491394043,158525.5313
18.03598022460937,134124.7188
13.963682174682615,122469.9688
17.416725158691406,135061.6719
14.091885566711426,124229.4297
10.571377754211426,134916.6875
11.191173553466797,131186.5625
11.52061367034912,131945.6563
11.032641410827637,92079.07031
21.45601463317871,77368.30469
16.982023239135742,134784.75
14.453086853027344,121058.9844
22.262535095214844,125410.0078
25.112546920776367,146187.2656
13.070634841918944,131200.8906
14.394831657409668,126953.125
12.31245231628418,130650.1641
23.970674514770508,144462.1406
46.482872009277344,141756.5313
33.90467453,152506.2969
16.312047958374023,125482.8906
14.484685897827148,119149.4922
18.92340469360352,123619.2422
18.901586532592773,132334.0625
43.209129333496094,137207.6094
80.89377594,138173.6719
11.435293197631836,138007.3125
11.244243621826172,121182.3516
11.851977348327637,128335.6484
10.289837837219238,111139.3203
11.281927108764648,125899.6484
8.459401131,122142.6719
8.973260879516602,128393.8125
12.030701637268066,133345.5469
11.039085388183594,122771.0078
15.143903732299805,196594.6719
12.30295181274414,227885.25391993925
8.146057129,124841.8438
13.371456146240234,130473.9531
10.502938270568848,132462.7656
10.42276668548584,176722.7188
15.727025032043455,129749.9297
16.419761657714844,130479.4844
11.428215026855469,144825.75
11.78615379333496,135954.7969
9.661354064941406,125744.3906
10.134217262268066,120658.9922
10.907610893249512,116147.5391
8.45633316,127505.9922
20.386653900146484,138026.4375
9.683763504,124331.1953
9.133560180664062,124351.9844
4.601337432861328,124442.8984
11.43795680999756,113360.8594
13.445253372192385,124187.9766
13.35012149810791,114304.8516
17.436365127563477,130323.6563
8.643483162,140211.5156
16.555744171142578,127747.5
27.095836639404297,111845.1406
5.772563457489014,16146.86523
55.49370956420898,112653.5469
0.2711471915245056,1164.1058349609375
32.64371490478516,54075.78516
0.4547281265258789,1661.160400390625
8.312637329101562,11382.30762
11.373812675476074,46732.06641
46.23460006713867,96611.53125
5.454951286315918,12403.31934
11.469757080078123,51227.75
3.749524354934693,51724.44531
0.163337305,628.8897094726562
0.998401403,999.190918
-0.128356889,310.3758544921875
0.032735165,410.3061523
0.2881879806518554,117.26566314697266
0.2870790660381317,302.4496765136719
18.10574150085449,23343.40039
97.88318634033205,133511.625
44.22515106201172,58483.57031
35.27594757080078,52503.69922
58.71916961669922,84800.50781
102.58006286621094,146523.6719
97.13127136230467,184442.6875
107.47151947021484,190037.0938
51.08163833618164,145551.9375
131.4036102294922,183923.9063
5.1136980056762695,68758.82813
1.7559895515441897,3719.421875
0.8326641321182251,21625.84961
3.2278683185577397,52752.05078
34.297149658203125,84625.02344
5.262762546539307,42040.76953
17.456693649291992,126473.4531
17.04572105407715,137455.0781
13.45919704437256,128502.4922
9.126069068908691,133686.4531
17.494409561157227,189378.0
35.45172119140625,128878.5781
16.813474655151367,129230.8984
17.157352447509766,138123.7813
17.068504333496094,124647.4297
12.103934288024902,113055.1797
30.15007209777832,154357.0781
18.40526772,133180.5
11.409183502197266,121178.2734
15.093279838562012,132721.5
21.729143142700195,127412.7734
21.58642578,127772.1172
12.436054229736328,124467.3516
9.457129478,123627.7344
10.21096420288086,121916.5859
9.529108047485352,124424.6719
10.069554328918455,106087.0313
13.12531852722168,129120.0547
19.549022674560547,138198.0938
31.93272018432617,144363.4219
13.883756637573242,125320.0078
17.621545791625977,128938.9297
20.12792205810547,171092.9844
16.941301345825195,135399.5469
11.586999893188477,117764.5391
15.329178810119627,131551.2813
30.72373962402344,136066.6719
28.434467315673828,124812.4766
48.08987808227539,147246.3594
27.179479598999023,134116.8594
12.042065620422363,96607.0
19.88466453552246,98873.34375
18.47221946716309,133431.7344
22.14868927001953,126104.8672
19.344165802001957,113800.8438
21.016647338867188,139740.2656
13.110836029052734,131437.7031
12.50685977935791,113160.3047
18.131580352783203,157715.8906
9.293457984924316,140863.1875
9.142365456,83083.97656
15.138782501220703,114913.7422
3.4546563625335693,116700.8203
9.319784164428713,129301.4609
14.264689445495604,122571.0
5.661102771759033,227885.25391993925
7.604069232940674,129617.5391
7.484135627746582,120881.6406
9.753730774,139113.2188
11.558531761169434,120048.1328
13.92609405517578,126017.9766
6.554856777191162,140381.2969
7.437107086181641,124560.1328
11.287870407104492,129036.6719
11.683965682983398,131470.75
9.675750732421877,133970.0
17.410934448242188,111670.4922
11.117283821105955,133053.1094
20.766611099243164,125719.6094
7.884391308,124155.8516
10.457320213317873,133937.1563
11.80220890045166,144377.7969
10.650471687316896,116959.2891
9.376167297,126777.4063
14.03445053100586,135356.1563
13.022421836853027,124641.8828
9.580890655517578,115424.9297
20.62511635,132935.1875
32.988800048828125,97986.19531
1.5109082460403442,2823.137207
29.090614318847656,67097.35938
0.6252771615982056,670.3709716796875
6.066298484802246,8795.78125
0.3563785254955292,725.6994018554688
14.004179000854492,18307.67969
34.45946121,46143.83984
66.48505401611328,124530.3438
1.095348834991455,16538.96875
3.1739931106567383,23535.375
1.996682286262512,65454.82422
2.500349998474121,14575.00391
1.1289184093475342,1945.186523
0.3406792283058166,211.0575714111328
0.4233724772930145,416.1139831542969
0.4210108518600464,343.0177917480469
0.1775780022144317,556.1630859
45.33588409423828,53436.42188
92.71455383,114023.9531
31.33370018005371,23112.65234
11.947409629821776,15320.89648
21.16861724853516,37397.02734
42.95478057861328,67784.22656
96.45677947998048,208374.9063
123.77185821533205,186206.0625
11.244163513183594,135981.0625
42.18239974975586,145549.4688
2.665670871734619,82292.16406
0.035787232,241.7505645751953
0.054482538,6713.549805
6.037459850311279,61345.94922
8.908932686,38737.23047
1.487276554107666,25300.2168
11.16639804840088,111874.8828
13.72485065460205,129531.6406
18.82798194885254,123218.5078
17.060943603515625,153187.9688
13.73532009124756,129874.9219
39.79156494140625,124884.5391
10.927619934082031,74959.65625
13.915518760681152,137988.5781
9.246289253234863,139926.4063
18.08726119995117,121174.5391
27.21452522277832,134066.8438
20.22947883605957,134708.5938
10.044907569885254,120314.9688
15.88974380493164,135776.7188
16.434526443481445,111376.9219
12.975184440612791,132386.1406
11.826422691345217,122424.7734
17.440635681152344,147153.4063
17.27131462097168,136610.8281
21.877721786499023,119022.3672
13.370680809020996,118704.5313
14.001128196716309,227885.25391993925
15.889037132263184,120089.625
67.70578002929688,125209.9688
21.155122756958008,136298.3438
15.189400672912598,121962.9063
18.591175079345703,140596.4531
14.47854995727539,124010.3359
13.114667892456056,119664.7656
16.107810974121094,125354.8906
30.665647506713867,133267.8281
29.527530670166016,124730.2734
34.40019226074219,149582.9531
30.666934967041016,130612.8203
22.532617568969727,148035.0313
15.512486457824709,136913.625
10.024922370910645,137453.0625
14.810953140258787,128270.3203
14.369739532470703,127938.5938
12.16759967803955,113028.2031
16.558216094970703,108900.6016
9.313645362854004,115686.625
9.393424987792969,144434.0625
10.82449722290039,128078.5391
7.933801174163818,123131.3125
12.696308135986328,134135.1719
8.740726470947266,115704.6016
12.649406433105469,130871.4688
15.962003707885742,135409.8125
6.095728397369385,164947.2188
12.892861366271973,132678.5938
8.820654869,119093.3594
7.184297085,102782.75
13.133163452148438,122774.2656
8.766020774841309,120002.7891
10.613242149353027,124634.4844
6.017360687255859,125286.1094
13.39397907,120255.6328
14.922207832336426,113344.1172
12.52889347076416,124896.8203
9.958106994628906,126134.75
25.08595466613769,115992.6719
18.79707145690918,137749.3906
10.04180145263672,117847.1328
15.18072509765625,126738.0781
10.201664924621582,123562.1719
11.63803005218506,132568.0
11.477781295776367,124184.5078
18.84993934631348,127061.2578
14.019060134887695,135473.7969
9.618876457214355,109620.1641
21.51126480102539,68033.57031
21.281274795532227,32526.99805
0.057420086,779.5686035
9.064447402954102,23290.91992
1.1168354749679563,560.4327392578125
1.9186007976531985,1695.1644287109375
2.2026491165161133,440.7805480957031
26.60885238647461,35376.28516
60.18824768066406,93834.16406
59.321434020996094,128929.25
0.2561922073364258,1701.3240966796875
1.1437981128692627,4195.248047
3.4505844116210938,52100.65625
17.346145629882812,37105.45313
12.354336738586426,22693.57227
0.8803303837776184,1644.411376953125
-0.443253011,670.1152954101562
0.552610457,316.22686767578125
1.1991071701049805,3066.747559
34.0955925,75183.55469
51.91001892089844,59478.84375
12.583060264587402,4421.023926
3.855896234512329,3841.218994140625
2.9475502967834477,6708.044922
18.50191879272461,26740.7168
106.10303497314452,178813.6406
64.67385864257812,137982.2969
2.3183915615081787,146218.7031
12.366082191467283,138026.4063
4.982218265533447,71715.80469
0.051656779,342.2457580566406
-0.261805952,2028.8306884765625
2.3328771591186523,22124.13867
2.339568853378296,16000.47461
0.4242991805076599,85132.35156
19.45166016,128684.7734
12.273945808410645,140790.4531
26.53739356994629,124540.1172
12.94176959991455,133442.2969
17.414567947387695,128271.5547
19.834461212158203,119922.2734
27.06015968322754,135707.6719
11.141457557678224,132690.0625
14.190147399902344,136548.1875
20.865083694458008,127762.9219
22.408287048339844,132174.375
19.168689727783203,124106.6797
11.869028091430664,122247.625
18.13971710205078,118075.8359
11.388420104980469,141506.0
13.279391288757324,142844.6875
17.57859230041504,113617.6641
13.081805229187012,133445.0938
14.223918914794922,119933.5703
11.257699966430664,128116.4453
12.575840950012209,140037.9688
19.89393615722656,133430.6406
15.800626754760742,131726.8125
56.62023162841797,126125.0625
12.256183624267578,143939.6875
11.031420707702637,128417.4375
13.77200412750244,128433.2578
14.904932022094728,132379.6719
12.601794242858888,120722.0
14.593439102172852,127185.4063
17.684024810791016,130319.6016
23.96200942993164,147603.0469
31.50262260437012,178008.1094
15.246419906616213,126717.7969
25.981639862060547,138063.8906
12.66959285736084,116607.7734
16.193912506103516,133786.4531
35.20923614501953,124968.4063
15.826179504394531,128792.0938
11.570134162902832,206655.5469
6.612148761749268,120918.8203
16.490331649780273,128179.6953
13.093976020812988,126823.7266
13.423317909240724,137936.2813
12.144242286682127,117169.7266
9.419565200805664,150976.2344
20.24560165405273,130330.8594
7.452934265136719,127356.4453
